gene12612	5222 Small cell lung cancer
gene12612	5146 Amoebiasis
gene12612	4146 Peroxisome
gene12612	0330 Arginine and proline metabolism
gene12612	0220 Arginine biosynthesis
gene5517	4020 Calcium signaling pathway
gene5517	4540 Gap junction
gene5517	4728 Dopaminergic synapse
gene5517	5012 Parkinson disease
gene5517	5032 Morphine addiction
gene5517	4024 cAMP signaling pathway
gene5517	5034 Alcoholism
gene5517	4080 Neuroactive ligand-receptor interaction
gene5517	5030 Cocaine addiction
gene5517	5031 Amphetamine addiction
gene16277	4020 Calcium signaling pathway
gene4995	4020 Calcium signaling pathway
gene4995	4540 Gap junction
gene4995	4720 Long-term potentiation
gene4995	4723 Retrograde endocannabinoid signaling
gene4995	4724 Glutamatergic synapse
gene4995	5010 Alzheimer disease
gene4995	5016 Huntington disease
gene4995	5022 Pathways of neurodegeneration - multiple diseases
gene4995	4072 Phospholipase D signaling pathway
gene4995	4080 Neuroactive ligand-receptor interaction
gene11460	4020 Calcium signaling pathway
gene11460	4540 Gap junction
gene11460	4720 Long-term potentiation
gene11460	4723 Retrograde endocannabinoid signaling
gene11460	4724 Glutamatergic synapse
gene11460	5010 Alzheimer disease
gene11460	5016 Huntington disease
gene11460	5022 Pathways of neurodegeneration - multiple diseases
gene11460	4072 Phospholipase D signaling pathway
gene11460	4080 Neuroactive ligand-receptor interaction
gene14159	4020 Calcium signaling pathway
gene14159	4010 MAPK signaling pathway
gene14159	4014 Ras signaling pathway
gene14159	5200 Pathways in cancer
gene14159	4151 PI3K-Akt signaling pathway
gene14159	4668 TNF signaling pathway
gene14159	4015 Rap1 signaling pathway
gene14159	4933 AGE-RAGE signaling pathway in diabetic complications
gene14159	4926 Relaxin signaling pathway
gene14159	4510 Focal adhesion
gene14467	4020 Calcium signaling pathway
gene14467	4611 Platelet activation
gene5654	4020 Calcium signaling pathway
gene5654	4022 cGMP-PKG signaling pathway
gene5654	4925 Aldosterone synthesis and secretion
gene5654	4970 Salivary secretion
gene5654	4972 Pancreatic secretion
gene5654	4024 cAMP signaling pathway
gene5654	4261 Adrenergic signaling in cardiomyocytes
gene5654	4961 Endocrine and other factor-regulated calcium reabsorption
gene5654	4978 Mineral absorption
gene5655	4020 Calcium signaling pathway
gene5655	4022 cGMP-PKG signaling pathway
gene5655	4925 Aldosterone synthesis and secretion
gene5655	4970 Salivary secretion
gene5655	4972 Pancreatic secretion
gene5655	4024 cAMP signaling pathway
gene5655	4261 Adrenergic signaling in cardiomyocytes
gene5655	4961 Endocrine and other factor-regulated calcium reabsorption
gene5655	4978 Mineral absorption
gene3576	4020 Calcium signaling pathway
gene3576	4022 cGMP-PKG signaling pathway
gene3576	4218 Cellular senescence
gene3576	5010 Alzheimer disease
gene3576	5012 Parkinson disease
gene3576	5016 Huntington disease
gene3576	5017 Spinocerebellar ataxia
gene3576	5020 Prion disease
gene3576	5022 Pathways of neurodegeneration - multiple diseases
gene3576	5164 Influenza A
gene3576	4217 Necroptosis
gene3576	5166 Human T-cell leukemia virus 1 infection
gene9483	4020 Calcium signaling pathway
gene9483	4022 cGMP-PKG signaling pathway
gene9483	4371 Apelin signaling pathway
gene9483	4740 Olfactory transduction
gene9483	4260 Cardiac muscle contraction
gene9483	4261 Adrenergic signaling in cardiomyocytes
gene9483	5410 Hypertrophic cardiomyopathy
gene9483	5412 Arrhythmogenic right ventricular cardiomyopathy
gene9483	5414 Dilated cardiomyopathy
gene9483	4974 Protein digestion and absorption
gene9483	4961 Endocrine and other factor-regulated calcium reabsorption
gene9483	4978 Mineral absorption
gene11998	4020 Calcium signaling pathway
gene11998	4022 cGMP-PKG signaling pathway
gene11998	4371 Apelin signaling pathway
gene11998	4740 Olfactory transduction
gene11998	4260 Cardiac muscle contraction
gene11998	4261 Adrenergic signaling in cardiomyocytes
gene11998	5410 Hypertrophic cardiomyopathy
gene11998	5412 Arrhythmogenic right ventricular cardiomyopathy
gene11998	5414 Dilated cardiomyopathy
gene11998	4974 Protein digestion and absorption
gene11998	4961 Endocrine and other factor-regulated calcium reabsorption
gene11998	4978 Mineral absorption
gene12497	4020 Calcium signaling pathway
gene12497	4022 cGMP-PKG signaling pathway
gene12497	4371 Apelin signaling pathway
gene12497	4740 Olfactory transduction
gene12497	4260 Cardiac muscle contraction
gene12497	4261 Adrenergic signaling in cardiomyocytes
gene12497	5410 Hypertrophic cardiomyopathy
gene12497	5412 Arrhythmogenic right ventricular cardiomyopathy
gene12497	5414 Dilated cardiomyopathy
gene12497	4974 Protein digestion and absorption
gene12497	4961 Endocrine and other factor-regulated calcium reabsorption
gene12497	4978 Mineral absorption
gene13131	4020 Calcium signaling pathway
gene13131	4022 cGMP-PKG signaling pathway
gene13131	4371 Apelin signaling pathway
gene13131	4740 Olfactory transduction
gene13131	4260 Cardiac muscle contraction
gene13131	4261 Adrenergic signaling in cardiomyocytes
gene13131	5410 Hypertrophic cardiomyopathy
gene13131	5412 Arrhythmogenic right ventricular cardiomyopathy
gene13131	5414 Dilated cardiomyopathy
gene13131	4974 Protein digestion and absorption
gene13131	4961 Endocrine and other factor-regulated calcium reabsorption
gene13131	4978 Mineral absorption
gene12714	4020 Calcium signaling pathway
gene12714	4371 Apelin signaling pathway
gene12714	1100 Metabolic pathways
gene12714	5152 Tuberculosis
gene12714	4666 Fc gamma R-mediated phagocytosis
gene12714	4072 Phospholipase D signaling pathway
gene12714	4370 VEGF signaling pathway
gene12714	4071 Sphingolipid signaling pathway
gene12714	0600 Sphingolipid metabolism
gene12721	4020 Calcium signaling pathway
gene12721	4371 Apelin signaling pathway
gene12721	1100 Metabolic pathways
gene12721	5152 Tuberculosis
gene12721	4666 Fc gamma R-mediated phagocytosis
gene12721	4072 Phospholipase D signaling pathway
gene12721	4370 VEGF signaling pathway
gene12721	4071 Sphingolipid signaling pathway
gene12721	0600 Sphingolipid metabolism
gene388	4020 Calcium signaling pathway
gene388	4922 Glucagon signaling pathway
gene388	4910 Insulin signaling pathway
gene2411	4020 Calcium signaling pathway
gene2411	4922 Glucagon signaling pathway
gene2411	4910 Insulin signaling pathway
gene2282	4020 Calcium signaling pathway
gene2282	4726 Serotonergic synapse
gene2282	4014 Ras signaling pathway
gene2282	4361 Axon regeneration
gene2282	4080 Neuroactive ligand-receptor interaction
gene2286	4020 Calcium signaling pathway
gene2286	4726 Serotonergic synapse
gene2286	4014 Ras signaling pathway
gene2286	4361 Axon regeneration
gene2286	4080 Neuroactive ligand-receptor interaction
gene17176	4020 Calcium signaling pathway
gene17176	4010 MAPK signaling pathway
gene17176	4014 Ras signaling pathway
gene17176	5200 Pathways in cancer
gene17176	4151 PI3K-Akt signaling pathway
gene17176	4015 Rap1 signaling pathway
gene17176	4933 AGE-RAGE signaling pathway in diabetic complications
gene17176	4926 Relaxin signaling pathway
gene17176	4510 Focal adhesion
gene13	4020 Calcium signaling pathway
gene13	4070 Phosphatidylinositol signaling system
gene13	0562 Inositol phosphate metabolism
gene13	1100 Metabolic pathways
gene7770	4020 Calcium signaling pathway
gene7770	4070 Phosphatidylinositol signaling system
gene7770	0562 Inositol phosphate metabolism
gene7770	1100 Metabolic pathways
gene2903	4020 Calcium signaling pathway
gene2086	4020 Calcium signaling pathway
gene2086	4022 cGMP-PKG signaling pathway
gene2086	5010 Alzheimer disease
gene2086	5012 Parkinson disease
gene2086	5016 Huntington disease
gene2086	5017 Spinocerebellar ataxia
gene2086	5020 Prion disease
gene2086	5022 Pathways of neurodegeneration - multiple diseases
gene2086	5145 Toxoplasmosis
gene3251	4020 Calcium signaling pathway
gene3251	4022 cGMP-PKG signaling pathway
gene3251	5010 Alzheimer disease
gene3251	5012 Parkinson disease
gene3251	5016 Huntington disease
gene3251	5017 Spinocerebellar ataxia
gene3251	5020 Prion disease
gene3251	5022 Pathways of neurodegeneration - multiple diseases
gene3251	5145 Toxoplasmosis
gene13722	4020 Calcium signaling pathway
gene13722	4022 cGMP-PKG signaling pathway
gene13722	5010 Alzheimer disease
gene13722	5012 Parkinson disease
gene13722	5016 Huntington disease
gene13722	5017 Spinocerebellar ataxia
gene13722	5020 Prion disease
gene13722	5022 Pathways of neurodegeneration - multiple diseases
gene13722	5145 Toxoplasmosis
gene4831	4020 Calcium signaling pathway
gene4831	4260 Cardiac muscle contraction
gene5675	4020 Calcium signaling pathway
gene5675	5200 Pathways in cancer
gene5675	5230 Central carbon metabolism in cancer
gene5675	5223 Non-small cell lung cancer
gene5675	5216 Thyroid cancer
gene9362	4020 Calcium signaling pathway
gene9362	4010 MAPK signaling pathway
gene9362	4014 Ras signaling pathway
gene9362	4722 Neurotrophin signaling pathway
gene9362	4151 PI3K-Akt signaling pathway
gene9362	5034 Alcoholism
gene9365	4020 Calcium signaling pathway
gene9365	4010 MAPK signaling pathway
gene9365	4014 Ras signaling pathway
gene9365	4722 Neurotrophin signaling pathway
gene9365	4151 PI3K-Akt signaling pathway
gene9365	5034 Alcoholism
gene13436	4020 Calcium signaling pathway
gene13436	4010 MAPK signaling pathway
gene13436	4014 Ras signaling pathway
gene13436	4722 Neurotrophin signaling pathway
gene13436	4151 PI3K-Akt signaling pathway
gene13436	5034 Alcoholism
gene13647	4020 Calcium signaling pathway
gene13647	4010 MAPK signaling pathway
gene13647	4014 Ras signaling pathway
gene13647	4722 Neurotrophin signaling pathway
gene13647	4151 PI3K-Akt signaling pathway
gene13647	5034 Alcoholism
gene9349	4020 Calcium signaling pathway
gene9349	4022 cGMP-PKG signaling pathway
gene9349	4270 Vascular smooth muscle contraction
gene9349	4970 Salivary secretion
gene9349	4152 AMPK signaling pathway
gene9349	4261 Adrenergic signaling in cardiomyocytes
gene9349	4080 Neuroactive ligand-receptor interaction
gene14401	4020 Calcium signaling pathway
gene14401	4022 cGMP-PKG signaling pathway
gene14401	4270 Vascular smooth muscle contraction
gene14401	4970 Salivary secretion
gene14401	4152 AMPK signaling pathway
gene14401	4261 Adrenergic signaling in cardiomyocytes
gene14401	4080 Neuroactive ligand-receptor interaction
gene5518	4020 Calcium signaling pathway
gene5518	4726 Serotonergic synapse
gene5518	4080 Neuroactive ligand-receptor interaction
gene405	4022 cGMP-PKG signaling pathway
gene405	4925 Aldosterone synthesis and secretion
gene405	1100 Metabolic pathways
gene405	0230 Purine metabolism
gene405	4740 Olfactory transduction
gene405	5032 Morphine addiction
gene431	4022 cGMP-PKG signaling pathway
gene431	4270 Vascular smooth muscle contraction
gene431	4540 Gap junction
gene431	4611 Platelet activation
gene431	4713 Circadian entrainment
gene431	4730 Long-term depression
gene431	4921 Oxytocin signaling pathway
gene431	4924 Renin secretion
gene431	4970 Salivary secretion
gene431	1100 Metabolic pathways
gene431	0230 Purine metabolism
gene2640	4022 cGMP-PKG signaling pathway
gene2640	4270 Vascular smooth muscle contraction
gene2640	4611 Platelet activation
gene2640	4921 Oxytocin signaling pathway
gene2640	5205 Proteoglycans in cancer
gene2640	4810 Regulation of actin cytoskeleton
gene2640	4024 cAMP signaling pathway
gene2640	4510 Focal adhesion
gene6312	4022 cGMP-PKG signaling pathway
gene6312	4270 Vascular smooth muscle contraction
gene6312	4611 Platelet activation
gene6312	4921 Oxytocin signaling pathway
gene6312	5205 Proteoglycans in cancer
gene6312	4810 Regulation of actin cytoskeleton
gene6312	4024 cAMP signaling pathway
gene6312	4510 Focal adhesion
gene2899	4022 cGMP-PKG signaling pathway
gene2899	4270 Vascular smooth muscle contraction
gene2899	4611 Platelet activation
gene2899	4921 Oxytocin signaling pathway
gene2899	5131 Shigellosis
gene2899	5163 Human cytomegalovirus infection
gene2899	5205 Proteoglycans in cancer
gene2899	5200 Pathways in cancer
gene2899	5130 Pathogenic Escherichia coli infection
gene2899	5132 Salmonella infection
gene2899	5135 Yersinia infection
gene2899	4530 Tight junction
gene2899	4810 Regulation of actin cytoskeleton
gene2899	4062 Chemokine signaling pathway
gene2899	4024 cAMP signaling pathway
gene2899	4310 Wnt signaling pathway
gene2899	4360 Axon guidance
gene2899	4670 Leukocyte transendothelial migration
gene2899	4510 Focal adhesion
gene2899	4071 Sphingolipid signaling pathway
gene3604	4022 cGMP-PKG signaling pathway
gene3604	4270 Vascular smooth muscle contraction
gene3604	4611 Platelet activation
gene3604	4921 Oxytocin signaling pathway
gene3604	5131 Shigellosis
gene3604	5163 Human cytomegalovirus infection
gene3604	5205 Proteoglycans in cancer
gene3604	5200 Pathways in cancer
gene3604	5130 Pathogenic Escherichia coli infection
gene3604	5132 Salmonella infection
gene3604	5135 Yersinia infection
gene3604	4530 Tight junction
gene3604	4810 Regulation of actin cytoskeleton
gene3604	4062 Chemokine signaling pathway
gene3604	4024 cAMP signaling pathway
gene3604	4310 Wnt signaling pathway
gene3604	4360 Axon guidance
gene3604	4670 Leukocyte transendothelial migration
gene3604	4510 Focal adhesion
gene3604	4071 Sphingolipid signaling pathway
gene14092	4022 cGMP-PKG signaling pathway
gene14092	4114 Oocyte meiosis
gene14092	4140 Autophagy - animal
gene14092	5010 Alzheimer disease
gene14092	4010 MAPK signaling pathway
gene14092	4014 Ras signaling pathway
gene14092	4066 HIF-1 signaling pathway
gene14092	4810 Regulation of actin cytoskeleton
gene14092	4152 AMPK signaling pathway
gene14092	4211 Longevity regulating pathway
gene14092	4930 Type II diabetes mellitus
gene14092	4932 Non-alcoholic fatty liver disease
gene14092	4151 PI3K-Akt signaling pathway
gene14092	4914 Progesterone-mediated oocyte maturation
gene14092	5215 Prostate cancer
gene14092	4068 FoxO signaling pathway
gene14092	4213 Longevity regulating pathway - multiple species
gene14092	4015 Rap1 signaling pathway
gene14092	4072 Phospholipase D signaling pathway
gene14092	4931 Insulin resistance
gene14092	4150 mTOR signaling pathway
gene14092	4950 Maturity onset diabetes of the young
gene14092	4910 Insulin signaling pathway
gene14092	4913 Ovarian steroidogenesis
gene14092	4917 Prolactin signaling pathway
gene14092	4911 Insulin secretion
gene14092	4923 Regulation of lipolysis in adipocytes
gene14092	4940 Type I diabetes mellitus
gene14092	4960 Aldosterone-regulated sodium reabsorption
gene7403	4022 cGMP-PKG signaling pathway
gene7403	4140 Autophagy - animal
gene7403	4210 Apoptosis
gene7403	4218 Cellular senescence
gene7403	4371 Apelin signaling pathway
gene7403	4611 Platelet activation
gene7403	4625 C-type lectin receptor signaling pathway
gene7403	4725 Cholinergic synapse
gene7403	4728 Dopaminergic synapse
gene7403	4915 Estrogen signaling pathway
gene7403	4922 Glucagon signaling pathway
gene7403	4929 GnRH secretion
gene7403	4935 Growth hormone synthesis, secretion and action
gene7403	5010 Alzheimer disease
gene7403	5017 Spinocerebellar ataxia
gene7403	5131 Shigellosis
gene7403	5163 Human cytomegalovirus infection
gene7403	5167 Kaposi sarcoma-associated herpesvirus infection
gene7403	5170 Human immunodeficiency virus 1 infection
gene7403	5205 Proteoglycans in cancer
gene7403	4010 MAPK signaling pathway
gene7403	4014 Ras signaling pathway
gene7403	4660 T cell receptor signaling pathway
gene7403	5200 Pathways in cancer
gene7403	5235 PD-L1 expression and PD-1 checkpoint pathway in cancer
gene7403	4620 Toll-like receptor signaling pathway
gene7403	4722 Neurotrophin signaling pathway
gene7403	5132 Salmonella infection
gene7403	5135 Yersinia infection
gene7403	5142 Chagas disease
gene7403	5145 Toxoplasmosis
gene7403	5152 Tuberculosis
gene7403	5161 Hepatitis B
gene7403	5162 Measles
gene7403	5164 Influenza A
gene7403	5168 Herpes simplex virus 1 infection
gene7403	5169 Epstein-Barr virus infection
gene7403	4066 HIF-1 signaling pathway
gene7403	4212 Longevity regulating pathway - worm
gene7403	4919 Thyroid hormone signaling pathway
gene7403	5211 Renal cell carcinoma
gene7403	5230 Central carbon metabolism in cancer
gene7403	5231 Choline metabolism in cancer
gene7403	4666 Fc gamma R-mediated phagocytosis
gene7403	4152 AMPK signaling pathway
gene7403	4211 Longevity regulating pathway
gene7403	4920 Adipocytokine signaling pathway
gene7403	4932 Non-alcoholic fatty liver disease
gene7403	4151 PI3K-Akt signaling pathway
gene7403	4914 Progesterone-mediated oocyte maturation
gene7403	5215 Prostate cancer
gene7403	5418 Fluid shear stress and atherosclerosis
gene7403	4062 Chemokine signaling pathway
gene7403	4024 cAMP signaling pathway
gene7403	4068 FoxO signaling pathway
gene7403	4630 JAK-STAT signaling pathway
gene7403	5165 Human papillomavirus infection
gene7403	5166 Human T-cell leukemia virus 1 infection
gene7403	4380 Osteoclast differentiation
gene7403	4668 TNF signaling pathway
gene7403	4973 Carbohydrate digestion and absorption
gene7403	4213 Longevity regulating pathway - multiple species
gene7403	4261 Adrenergic signaling in cardiomyocytes
gene7403	1521 EGFR tyrosine kinase inhibitor resistance
gene7403	4012 ErbB signaling pathway
gene7403	4015 Rap1 signaling pathway
gene7403	4072 Phospholipase D signaling pathway
gene7403	4370 VEGF signaling pathway
gene7403	4664 Fc epsilon RI signaling pathway
gene7403	4933 AGE-RAGE signaling pathway in diabetic complications
gene7403	5214 Glioma
gene7403	5223 Non-small cell lung cancer
gene7403	5225 Hepatocellular carcinoma
gene7403	4662 B cell receptor signaling pathway
gene7403	5160 Hepatitis C
gene7403	4926 Relaxin signaling pathway
gene7403	4931 Insulin resistance
gene7403	5220 Chronic myeloid leukemia
gene7403	5222 Small cell lung cancer
gene7403	4510 Focal adhesion
gene7403	4150 mTOR signaling pathway
gene7403	1524 Platinum drug resistance
gene7403	5224 Breast cancer
gene7403	4910 Insulin signaling pathway
gene7403	5226 Gastric cancer
gene7403	4550 Signaling pathways regulating pluripotency of stem cells
gene7403	1522 Endocrine resistance
gene7403	5218 Melanoma
gene7403	5213 Endometrial cancer
gene7403	4071 Sphingolipid signaling pathway
gene7403	4917 Prolactin signaling pathway
gene7403	5210 Colorectal cancer
gene7403	5221 Acute myeloid leukemia
gene7403	4923 Regulation of lipolysis in adipocytes
gene7403	5212 Pancreatic cancer
gene14559	4022 cGMP-PKG signaling pathway
gene14559	4918 Thyroid hormone synthesis
gene14559	4925 Aldosterone synthesis and secretion
gene14559	4970 Salivary secretion
gene14559	4971 Gastric acid secretion
gene14559	4972 Pancreatic secretion
gene14559	4919 Thyroid hormone signaling pathway
gene14559	4024 cAMP signaling pathway
gene14559	4973 Carbohydrate digestion and absorption
gene14559	4260 Cardiac muscle contraction
gene14559	4261 Adrenergic signaling in cardiomyocytes
gene14559	4974 Protein digestion and absorption
gene14559	4911 Insulin secretion
gene14559	4976 Bile secretion
gene14559	4961 Endocrine and other factor-regulated calcium reabsorption
gene14559	4978 Mineral absorption
gene14559	4960 Aldosterone-regulated sodium reabsorption
gene14559	4964 Proximal tubule bicarbonate reclamation
gene14788	4022 cGMP-PKG signaling pathway
gene14788	4918 Thyroid hormone synthesis
gene14788	4925 Aldosterone synthesis and secretion
gene14788	4970 Salivary secretion
gene14788	4971 Gastric acid secretion
gene14788	4972 Pancreatic secretion
gene14788	4919 Thyroid hormone signaling pathway
gene14788	4024 cAMP signaling pathway
gene14788	4973 Carbohydrate digestion and absorption
gene14788	4260 Cardiac muscle contraction
gene14788	4261 Adrenergic signaling in cardiomyocytes
gene14788	4974 Protein digestion and absorption
gene14788	4911 Insulin secretion
gene14788	4976 Bile secretion
gene14788	4961 Endocrine and other factor-regulated calcium reabsorption
gene14788	4978 Mineral absorption
gene14788	4960 Aldosterone-regulated sodium reabsorption
gene14788	4964 Proximal tubule bicarbonate reclamation
gene14941	4022 cGMP-PKG signaling pathway
gene14941	4918 Thyroid hormone synthesis
gene14941	4925 Aldosterone synthesis and secretion
gene14941	4970 Salivary secretion
gene14941	4971 Gastric acid secretion
gene14941	4972 Pancreatic secretion
gene14941	4919 Thyroid hormone signaling pathway
gene14941	4024 cAMP signaling pathway
gene14941	4973 Carbohydrate digestion and absorption
gene14941	4260 Cardiac muscle contraction
gene14941	4261 Adrenergic signaling in cardiomyocytes
gene14941	4974 Protein digestion and absorption
gene14941	4911 Insulin secretion
gene14941	4976 Bile secretion
gene14941	4961 Endocrine and other factor-regulated calcium reabsorption
gene14941	4978 Mineral absorption
gene14941	4960 Aldosterone-regulated sodium reabsorption
gene14941	4964 Proximal tubule bicarbonate reclamation
gene15442	4022 cGMP-PKG signaling pathway
gene15442	4918 Thyroid hormone synthesis
gene15442	4925 Aldosterone synthesis and secretion
gene15442	4970 Salivary secretion
gene15442	4971 Gastric acid secretion
gene15442	4972 Pancreatic secretion
gene15442	4919 Thyroid hormone signaling pathway
gene15442	4024 cAMP signaling pathway
gene15442	4973 Carbohydrate digestion and absorption
gene15442	4260 Cardiac muscle contraction
gene15442	4261 Adrenergic signaling in cardiomyocytes
gene15442	4974 Protein digestion and absorption
gene15442	4911 Insulin secretion
gene15442	4976 Bile secretion
gene15442	4961 Endocrine and other factor-regulated calcium reabsorption
gene15442	4978 Mineral absorption
gene15442	4960 Aldosterone-regulated sodium reabsorption
gene15442	4964 Proximal tubule bicarbonate reclamation
gene16313	4022 cGMP-PKG signaling pathway
gene16313	4921 Oxytocin signaling pathway
gene16313	4740 Olfactory transduction
gene1445	4022 cGMP-PKG signaling pathway
gene1445	4270 Vascular smooth muscle contraction
gene1445	4540 Gap junction
gene1445	4611 Platelet activation
gene1445	4713 Circadian entrainment
gene1445	4730 Long-term depression
gene1445	4970 Salivary secretion
gene1445	4714 Thermogenesis
gene1445	4740 Olfactory transduction
gene1445	4923 Regulation of lipolysis in adipocytes
gene9566	4022 cGMP-PKG signaling pathway
gene9566	4270 Vascular smooth muscle contraction
gene9566	4540 Gap junction
gene9566	4611 Platelet activation
gene9566	4713 Circadian entrainment
gene9566	4730 Long-term depression
gene9566	4970 Salivary secretion
gene9566	4714 Thermogenesis
gene9566	4740 Olfactory transduction
gene9566	4923 Regulation of lipolysis in adipocytes
gene9570	4022 cGMP-PKG signaling pathway
gene9570	4270 Vascular smooth muscle contraction
gene9570	4540 Gap junction
gene9570	4611 Platelet activation
gene9570	4713 Circadian entrainment
gene9570	4730 Long-term depression
gene9570	4970 Salivary secretion
gene9570	4714 Thermogenesis
gene9570	4740 Olfactory transduction
gene9570	4923 Regulation of lipolysis in adipocytes
gene15224	4022 cGMP-PKG signaling pathway
gene15224	4740 Olfactory transduction
gene15224	4024 cAMP signaling pathway
gene15224	4744 Phototransduction
gene15793	4022 cGMP-PKG signaling pathway
gene15793	4740 Olfactory transduction
gene15793	4024 cAMP signaling pathway
gene15793	4744 Phototransduction
gene16369	4022 cGMP-PKG signaling pathway
gene16369	4740 Olfactory transduction
gene16369	4024 cAMP signaling pathway
gene16369	4744 Phototransduction
gene4459	4022 cGMP-PKG signaling pathway
gene4459	4010 MAPK signaling pathway
gene4459	5166 Human T-cell leukemia virus 1 infection
gene4459	5203 Viral carcinogenesis
gene7007	4022 cGMP-PKG signaling pathway
gene7007	4270 Vascular smooth muscle contraction
gene7007	4371 Apelin signaling pathway
gene7007	4750 Inflammatory mediator regulation of TRP channels
gene7007	4925 Aldosterone synthesis and secretion
gene7007	5131 Shigellosis
gene7007	4530 Tight junction
gene7007	4666 Fc gamma R-mediated phagocytosis
gene7007	4930 Type II diabetes mellitus
gene7007	5206 MicroRNAs in cancer
gene7007	4933 AGE-RAGE signaling pathway in diabetic complications
gene7007	4931 Insulin resistance
gene7007	4071 Sphingolipid signaling pathway
gene9828	4022 cGMP-PKG signaling pathway
gene9828	4270 Vascular smooth muscle contraction
gene9828	4611 Platelet activation
gene9828	4921 Oxytocin signaling pathway
gene9828	5131 Shigellosis
gene9828	5163 Human cytomegalovirus infection
gene9828	5205 Proteoglycans in cancer
gene9828	5200 Pathways in cancer
gene9828	5130 Pathogenic Escherichia coli infection
gene9828	5135 Yersinia infection
gene9828	4530 Tight junction
gene9828	4810 Regulation of actin cytoskeleton
gene9828	4062 Chemokine signaling pathway
gene9828	4024 cAMP signaling pathway
gene9828	4350 TGF-beta signaling pathway
gene9828	5206 MicroRNAs in cancer
gene9828	4360 Axon guidance
gene9828	4670 Leukocyte transendothelial migration
gene9828	4510 Focal adhesion
gene9828	4071 Sphingolipid signaling pathway
gene9260	4022 cGMP-PKG signaling pathway
gene9260	4918 Thyroid hormone synthesis
gene9260	4925 Aldosterone synthesis and secretion
gene9260	4970 Salivary secretion
gene9260	4971 Gastric acid secretion
gene9260	4972 Pancreatic secretion
gene9260	4919 Thyroid hormone signaling pathway
gene9260	4024 cAMP signaling pathway
gene9260	4973 Carbohydrate digestion and absorption
gene9260	4260 Cardiac muscle contraction
gene9260	4261 Adrenergic signaling in cardiomyocytes
gene9260	4974 Protein digestion and absorption
gene9260	4911 Insulin secretion
gene9260	4976 Bile secretion
gene9260	4961 Endocrine and other factor-regulated calcium reabsorption
gene9260	4978 Mineral absorption
gene9260	4960 Aldosterone-regulated sodium reabsorption
gene9260	4964 Proximal tubule bicarbonate reclamation
gene14212	4022 cGMP-PKG signaling pathway
gene14212	4918 Thyroid hormone synthesis
gene14212	4925 Aldosterone synthesis and secretion
gene14212	4970 Salivary secretion
gene14212	4971 Gastric acid secretion
gene14212	4972 Pancreatic secretion
gene14212	4919 Thyroid hormone signaling pathway
gene14212	4024 cAMP signaling pathway
gene14212	4973 Carbohydrate digestion and absorption
gene14212	4260 Cardiac muscle contraction
gene14212	4261 Adrenergic signaling in cardiomyocytes
gene14212	4974 Protein digestion and absorption
gene14212	4911 Insulin secretion
gene14212	4976 Bile secretion
gene14212	4961 Endocrine and other factor-regulated calcium reabsorption
gene14212	4978 Mineral absorption
gene14212	4960 Aldosterone-regulated sodium reabsorption
gene14212	4964 Proximal tubule bicarbonate reclamation
gene10873	4022 cGMP-PKG signaling pathway
gene10873	4218 Cellular senescence
gene10873	4625 C-type lectin receptor signaling pathway
gene10873	4921 Oxytocin signaling pathway
gene10873	5163 Human cytomegalovirus infection
gene10873	5167 Kaposi sarcoma-associated herpesvirus infection
gene10873	5170 Human immunodeficiency virus 1 infection
gene10873	4660 T cell receptor signaling pathway
gene10873	5235 PD-L1 expression and PD-1 checkpoint pathway in cancer
gene10873	5135 Yersinia infection
gene10873	5161 Hepatitis B
gene10873	4659 Th17 cell differentiation
gene10873	4310 Wnt signaling pathway
gene10873	5166 Human T-cell leukemia virus 1 infection
gene10873	4380 Osteoclast differentiation
gene10873	4360 Axon guidance
gene10873	4370 VEGF signaling pathway
gene10873	4650 Natural killer cell mediated cytotoxicity
gene10873	4658 Th1 and Th2 cell differentiation
gene10873	4662 B cell receptor signaling pathway
gene8166	4022 cGMP-PKG signaling pathway
gene8166	4140 Autophagy - animal
gene8166	4935 Growth hormone synthesis, secretion and action
gene8166	5010 Alzheimer disease
gene8166	4722 Neurotrophin signaling pathway
gene8166	4212 Longevity regulating pathway - worm
gene8166	4152 AMPK signaling pathway
gene8166	4211 Longevity regulating pathway
gene8166	4920 Adipocytokine signaling pathway
gene8166	4930 Type II diabetes mellitus
gene8166	4932 Non-alcoholic fatty liver disease
gene8166	4151 PI3K-Akt signaling pathway
gene8166	4068 FoxO signaling pathway
gene8166	5206 MicroRNAs in cancer
gene8166	4213 Longevity regulating pathway - multiple species
gene8166	4931 Insulin resistance
gene8166	4150 mTOR signaling pathway
gene8166	4910 Insulin signaling pathway
gene8166	4923 Regulation of lipolysis in adipocytes
gene8166	4960 Aldosterone-regulated sodium reabsorption
gene15150	4022 cGMP-PKG signaling pathway
gene15150	4218 Cellular senescence
gene15150	4919 Thyroid hormone signaling pathway
gene15150	4530 Tight junction
gene17640	4022 cGMP-PKG signaling pathway
gene17640	4218 Cellular senescence
gene17640	4919 Thyroid hormone signaling pathway
gene17640	4530 Tight junction
gene17749	4022 cGMP-PKG signaling pathway
gene17749	4218 Cellular senescence
gene17749	4919 Thyroid hormone signaling pathway
gene17749	4530 Tight junction
gene17751	4022 cGMP-PKG signaling pathway
gene17751	4218 Cellular senescence
gene17751	4919 Thyroid hormone signaling pathway
gene17751	4530 Tight junction
gene4162	4022 cGMP-PKG signaling pathway
